id,created,gameNumber,seasonId,year,type,day_or_night,duration,duration_minutes,homeId,homeName,awayId,awayName,started,attendance,status,comment
02a721f3-1074-48a0-9d47-0a1e918ea7c4,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:21,201,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-05-24T16:10:00Z,23709,closed,
de6b6899-c5d8-466b-88c4-5c8bb0f8ae8a,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:58,178,1d678440-b4b1-4954-9b39-70afb3ebbcfa,Blue Jays,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-09-14T16:37:00Z,41001,closed,
70a46dbe-f42c-4cd5-884f-5a1921365394,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:00,180,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-06-08T19:40:00Z,16954,closed,
79370a6b-7373-4a9d-b2a3-d5eddcc217d9,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:21,141,27a59d3b-ff7c-48ea-b016-4798f560f5e1,Athletics,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-07-24T20:05:00Z,17642,closed,
b13416f1-898d-4432-8b9e-0f6239489a10,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:27,207,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-07-20T19:10:00Z,31456,closed,
f3655f56-4c29-4d8b-932c-7379c73f4417,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,4:01,241,43a39081-52b4-4f93-ad29-da7f329ea960,Mariners,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-05-11T19:40:00Z,23000,closed,
73375be8-0f01-4925-acdc-d692b7972ec6,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:56,176,4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-05-08T19:35:00Z,41086,closed,
81457ffe-3a7d-411c-953e-4df2ec0a7c53,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:58,178,575c19b7-4052-41c2-9f0a-1c5813d02f99,Tigers,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-05-21T20:10:00Z,32316,closed,
dc4c0478-5d19-4f97-9f30-845246b1f36d,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:03,183,575c19b7-4052-41c2-9f0a-1c5813d02f99,Tigers,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-05-22T17:08:00Z,34758,closed,
67309bff-e93b-4c5d-8d7e-26505e5c632c,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:03,183,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-06-26T17:35:00Z,38611,closed,
